timestamp,latitude,longitude,altitude
526,42.27701,-71.78985,98.9
526.2,42.27702,-71.78985,98.8
526.4,42.27702,-71.78985,98.7
526.6,42.27702,-71.78985,98.6
526.8,42.27702,-71.78984,98.4
527,42.27702,-71.78984,98.4
527.2,42.27702,-71.78984,98.2
527.4,42.27702,-71.78984,98.1
527.6,42.27702,-71.78984,98
527.8,42.27702,-71.78984,97.9
528,42.27703,-71.78984,97.8
528.2,42.27703,-71.78984,97.7
528.4,42.27703,-71.78984,97.5
528.6,42.27703,-71.78984,97.4
528.8,42.27703,-71.78984,97.3
529,42.27703,-71.78984,97.2
529.2,42.27703,-71.78984,97.1
529.4,42.27703,-71.78984,96.9
529.6,42.27704,-71.78984,96.9
529.8,42.27704,-71.78984,96.8
530,42.27704,-71.78984,96.6
530.2,42.27704,-71.78984,96.6
530.4,42.27704,-71.78984,96.4
530.6,42.27704,-71.78984,96.3
530.8,42.27704,-71.78983,96.2
531,42.27704,-71.78983,96.1
531.2,42.27704,-71.78983,96
531.4,42.27704,-71.78983,95.8
531.6,42.27704,-71.78983,95.7
531.8,42.27704,-71.78983,95.6
532,42.27704,-71.78983,95.5
532.2,42.27704,-71.78983,95.4
532.4,42.27704,-71.78983,95.2
532.6,42.27704,-71.78983,95.1
532.8,42.27705,-71.78983,95
533,42.27705,-71.78983,94.9
533.2,42.27704,-71.78983,94.7
533.4,42.27705,-71.78983,94.6
533.6,42.27704,-71.78983,94.5
533.8,42.27704,-71.78983,94.3
534,42.27704,-71.78983,94.2
534.2,42.27704,-71.78983,94
534.4,42.27704,-71.78983,93.9
534.6,42.27704,-71.78983,93.8
534.8,42.27704,-71.78983,93.7
535,42.27704,-71.78983,93.5
535.2,42.27704,-71.78984,93.4
535.4,42.27704,-71.78984,93.3
535.6,42.27704,-71.78984,93.1
535.8,42.27704,-71.78984,93
536,42.27704,-71.78984,92.9
536.2,42.27704,-71.78984,92.8
536.4,42.27704,-71.78984,92.7
536.6,42.27704,-71.78984,92.5
536.8,42.27704,-71.78984,92.4
537,42.27704,-71.78984,92.3
537.2,42.27704,-71.78984,92.2
537.4,42.27704,-71.78984,92
537.6,42.27704,-71.78985,92
537.8,42.27704,-71.78985,91.8
538,42.27704,-71.78985,91.7
538.2,42.27704,-71.78985,91.6
538.4,42.27704,-71.78985,91.5
538.6,42.27704,-71.78985,91.4
538.8,42.27704,-71.78985,91.2
539,42.27704,-71.78985,91.1
539.2,42.27704,-71.78985,91
539.4,42.27704,-71.78985,90.8
539.6,42.27704,-71.78985,90.8
539.8,42.27704,-71.78986,90.6
540,42.27704,-71.78986,90.5
540.2,42.27704,-71.78986,90.4
540.4,42.27704,-71.78986,90.3
540.6,42.27704,-71.78986,90.2
540.8,42.27704,-71.78986,90.2
541,42.27704,-71.78986,90.1
541.2,42.27704,-71.78986,90.1
541.4,42.27704,-71.78986,90
541.6,42.27704,-71.78986,90
541.8,42.27704,-71.78986,90.1
542,42.27704,-71.78986,90.1
542.2,42.27704,-71.78986,90.1
542.4,42.27704,-71.78986,90.1
542.6,42.27704,-71.78986,90.1
542.8,42.27704,-71.78986,90.1
543,42.27704,-71.78986,90.1
543.2,42.27704,-71.78986,90.1
543.4,42.27704,-71.78986,90.1
543.6,42.27704,-71.78986,90.1
543.8,42.27704,-71.78986,90.1
544,42.27704,-71.78986,90.1
544.2,42.27704,-71.78986,90.1
544.4,42.27704,-71.78986,90.1
544.6,42.27704,-71.78986,90.1
544.8,42.27704,-71.78986,90.1
545,42.27704,-71.78986,90.1
545.2,42.27704,-71.78986,90.1
545.4,42.27704,-71.78986,90.1
545.6,42.27704,-71.78986,90.1
545.8,42.27704,-71.78986,90.1
546,42.27704,-71.78986,90.1
546.2,42.27704,-71.78986,90.1
546.4,42.27704,-71.78986,90.1
546.6,42.27704,-71.78986,90.1
546.8,42.27704,-71.78986,90.1
547,42.27704,-71.78986,90.2
547.2,42.27704,-71.78986,90.1
547.4,42.27704,-71.78986,90.1
547.6,42.27704,-71.78986,90.2
547.8,42.27704,-71.78986,90.2
548,42.27704,-71.78986,90.2
548.2,42.27704,-71.78986,90.2
548.4,42.27704,-71.78986,90.1
548.6,42.27704,-71.78986,90.2
548.8,42.27704,-71.78986,90.2
549,42.27704,-71.78986,90.2
549.2,42.27704,-71.78986,90.2
549.4,42.27704,-71.78986,90.2
549.6,42.27704,-71.78986,90.2
549.8,42.27704,-71.78986,90.2
