135.8,42.27674,-71.79278,986.7
136,42.27675,-71.79278,985.9
136.2,42.27675,-71.79278,985.1
136.4,42.27675,-71.79278,984.3
136.6,42.27676,-71.79278,983.5
136.8,42.27676,-71.79278,982.8
137,42.27676,-71.79278,982.1
137.2,42.27677,-71.79278,981.3
137.4,42.27677,-71.79278,980.6
137.6,42.27677,-71.79278,979.8
137.8,42.27677,-71.79278,979
138,42.27678,-71.79278,978.2
138.2,42.27678,-71.79278,977.5
138.4,42.27678,-71.79277,976.7
138.6,42.27679,-71.79277,976
138.8,42.27679,-71.79277,975.2
139,42.27679,-71.79277,974.5
139.2,42.27679,-71.79276,973.7
139.4,42.2768,-71.79276,972.8
139.6,42.2768,-71.79276,972.1
139.8,42.2768,-71.79275,971.3
140,42.27681,-71.79275,970.5
140.2,42.27681,-71.79274,969.7
140.4,42.27681,-71.79274,969
140.6,42.27682,-71.79273,968.2
140.8,42.27682,-71.79273,967.5
141,42.27682,-71.79272,966.6
141.2,42.27683,-71.79272,965.9
141.4,42.27683,-71.79272,965.1
141.6,42.27684,-71.79271,964.3
141.8,42.27684,-71.79271,963.5
142,42.27684,-71.79271,962.7
142.2,42.27685,-71.7927,962
142.4,42.27685,-71.7927,961.2
142.6,42.27686,-71.7927,960.3
142.8,42.27686,-71.7927,959.6
143,42.27687,-71.7927,958.8
143.2,42.27687,-71.79269,958
143.4,42.27688,-71.79269,957.2
143.6,42.27688,-71.79269,956.4
143.8,42.27689,-71.79269,955.7
144,42.27689,-71.79269,954.9
144.2,42.2769,-71.79269,954.1
144.4,42.2769,-71.79268,953.3
144.6,42.27691,-71.79268,952.5
144.8,42.27691,-71.79268,951.8
145,42.27692,-71.79268,951
